listing_id,id,date,reviewer_id,reviewer_name,comments
20232827,209952104,2017-11-06,31968276,Julie,"This is a lovely designed, renovated ranch style home that provides nice sized bedrooms and spacious bathrooms. The laundry area was handy and the kitchen was equipped with top of the line appliances. We missed having some basic condiments, but there was a nice spice rack. Pots and pans are provided, though they are difficult to access in an out of a corner lazy-susan. If you want wine, bring a corkscrew as we weren't able to find one. Keurig coffee pods and creamer was provided and of course appreciated. The mattress, pillows and bedding were delightful...super comfortable and cozy. The street is not super busy but cars did speed along and with the house sitting fairly close to the street, we needed to keep close eye on the two-year old. There was some road noise from the bedrooms but it settled down fairly early each evening."
20232827,212205506,2017-11-16,74058270,Michele,Pictures are accurate. Very comfortable and reasonably priced. Ligali was very prompt with any questions.
20232827,213104132,2017-11-19,98337341,Lupe,Clean comfy house near shops and restaurants.
20232827,213731299,2017-11-22,133275609,Pam,"Nice, clean with many upgrades.  There is a beautiful full kitchen, pods coffee maker, toaster and pretty much anything you might need as well as a washer & dryer - perfect for a few days or longer stay.  Location was easy drive to downtown Salem.
Hosts had coffee, instant oatmeal, granola bars out for our use.  
It was perfect for our needs."
20232827,214828746,2017-11-26,111326284,Bradley,"Excellent hosts.  Very thoughtful and easy to communicate with.

The house was perfect for our family of 6.  We stayed over the Thanksgiving holiday.  Kitchen was well stocked and had many great appliances pots & pans and utensils.  If you plan to do a lot of cooking as we did, you will need some extra items like cookie sheets, pie plates or baking dishes.

Beds and furniture were all very comfortable.  House was very clean.  Nice Roku TV with lots of streaming channels.

Convenient location close to many stores and restaurants.  

Great place to celebrate the holiday and felt like a home away from home."
20232827,215789463,2017-12-01,7672362,John,"Clean, communicative, convenient. Is there anything else you need?"
20232827,217317455,2017-12-08,15897963,Thaddeus,Wonderful place- highly recommended! Clean and organized with many nice touches!
20232827,219525186,2017-12-17,46030545,Denise,Very clean and generously stocked.  A great place to stay!
20232827,222815518,2017-12-30,22134869,Bernadette,"Ligali's place is EXCELLENT. This is for sure one of my best AirBnB experiences. His place is well-stocked with everything a person could want (coffee, oatmeal, granola bars, ice packs), but still it was clutter-free, spacious, and inviting. We walked up the street late our last night there for some great Thai food. Thank you so much! I hope to stay with you again! :) :)"
20232827,224331982,2018-01-02,62331336,Samantha,We really enjoyed our stay! The house is perfect and everything we hoped it would be and more!!
20232827,226107036,2018-01-08,44887560,Lori,"Ligali’s home was very welcoming, charming and clean. If I am ever in Salem again I would love to stay there."
20232827,230977213,2018-01-29,104266380,Annie,This was the perfect place for my family's stay in Salem. We had everything we needed.  It is located close to everything you need. Would definitely stay here again!  Perfect hosts who responded quickly to our questions!
20232827,233698265,2018-02-10,27075883,Dave,Pictures and descriptions accurately reflect Ligali's warm home in Salem. Everything is set up for guests to have a comfortable stay. Ligali responds quickly to inquiries and is quite accommodating to our special requests. Highly recommended.
20232827,242401395,2018-03-11,27075883,Dave,Our family totally loved staying at Ligali's property. It had everything we needed for a comfortable stay. We especially loved the fully equipped kitchen. All the other spaces in the home were also perfect. Ligali was responsive and accommodating. We would love to stay here again on our future trips to Salem and we would highly recommend Ligali's home.
20232827,250594865,2018-04-05,168754844,Michael,"This is THE place for anyone looking for a comfortable, ""like home"" place to stay! Many ammenities included like soap and shampoo, towels, bedding, and even coffee! Spent a week with the family here and could not have asked for anything more! Great house to stay at if visiting Salem!"
20232827,251837483,2018-04-08,89910002,Nick,Perfect place to stay! Very clean. Responsive host. Highly recommended and worth the price.
20232827,262705564,2018-05-09,168793493,Wendy,"It was a very homey place with new renovations but a nice touch of the original house.
It was great for the price when you have a family of six because it came out a lot cheaper then hotel rooms for us & our older married children.
Communication was good but it is a busy street so night time was a little noisey on the weekend but tolerable.
There are a lot of food items there which was nice to have available.
For us the unfortunate part was the previous guest smoked in the house! That was not Ligali's fault and he did let us know before we checked in.  It was airing out when we arrived which helped a lot but every time we closed up and left, it still smelled a little smokey when we got back so we had to air out every time.  If airbnb guests want to smoke than they should look for those units available instead of ruining it for the next guest.  We enjoyed our stay a lot!"
20232827,264786670,2018-05-14,127375081,Linda,This was a spacious home for 6 guests. We enjoyed our stay immensely. It was in a good location for getting to central Salem. The house was appointed with nice things like a Keurig.
20232827,266900257,2018-05-20,45112427,Jami,"Our family really enjoyed staying in such an inviting and comfortable home. We found everything we needed and were very happy to have a safe, clean, and convenient place to stay. Lovely space and outstanding hospitality, we would definitely recommend a stay here at the Ligali’s place."
20232827,275802873,2018-06-11,3294675,Susan,"Ligali's home was clean, comfortable, and perfect for our family of 6.  We will stay again when our next grandchild graduates in 2 years.  Thanks so much"
20232827,279788913,2018-06-21,26162245,Tony,We loved the house!  Very updated home with comfortable beds and the pillows were amazing.  The space was very clean.  We really appreciated the stocked kitchen and the bottled water!
20232827,281416877,2018-06-24,46801542,Erin,"The hospitality given by Ligali was outstanding! Very helpful, making our stay so much easier. Great location, easy to get everywhere!"
20232827,283398536,2018-06-29,167971573,Selina,Legali's home is conveniently located to grocery stores and restaurants. Responses were quick.  
20232827,286229863,2018-07-05,40801780,Nan,Ligali was good about checking in with us during our stay to make sure all was right. The house was very nicely maintained and in a good location. If the occasion arose we would certainly stay there again.
20232827,287904519,2018-07-08,95469491,Ivana,My family definitely enjoyed their stay here. The home is very nice and you can tell it’s been upgraded. Love the size of the kitchen. The bedrooms are a great size and the furniture is very nice as well. The location was great as we were in Salem. Very easy to get to local spots that were recommended. Communication with Ligali was great. Definitely recommend this home. you can tell that Ligali is very focused on making sure that your stay is nothing short of excellent.
20232827,292310566,2018-07-17,175898989,Lili Ann,This place has everything you will need and more.  Kitchen is fully equipped.  Great location.  Quietband safe neighborhood.  
20232827,293669796,2018-07-20,149653402,Eileen,"Awesome house - perfect for a small group of friends or family. Super clean, fully stocked with anything you may need (even food in the pantry), and the beds were comfortable too! Would definitely stay here again without a doubt! Ligali was super nice and responsive too, which is an A+ for me!! :)"
20232827,311245214,2018-08-20,135304490,James,This place is great and the host was super responsive. Would definitely stay here again!
